,date,avg_prob_intergroup,avg_prob_moral,avg_prob_emotion,avg_prob_other,avg_is_political,avg_is_not_political,avg_is_political_left,avg_is_political_right,avg_is_political_moderate,avg_is_political_unclear,avg_prob_toxic,avg_prob_severe_toxic,avg_prob_identity_attack,avg_prob_insult,avg_prob_profanity,avg_prob_threat,avg_prob_affinity,avg_prob_compassion,avg_prob_constructive,avg_prob_curiosity,avg_prob_nuance,avg_prob_personal_story,avg_prob_reasoning,avg_prob_respect,avg_prob_alienation,avg_prob_fearmongering,avg_prob_generalization,avg_prob_moral_outrage,avg_prob_scapegoating,avg_prob_sexually_explicit,avg_prob_flirtation,avg_prob_spam,source
0,2024-10-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,firehose
0,2024-10-10,0.16763950818473478,0.1363459754767636,0.3002631933334561,0.3421733386692454,0.23102641257104647,0.7689735874289535,0.0984251968503937,0.016076115485564306,0.0,0.1115485564304462,0.12371619996082275,0.01283402799917111,0.02478624039192297,0.06471084731577531,0.07742776917137571,0.02190088545782038,0.5298303823599058,0.35873128748671373,0.18043998751215692,0.33020544972653887,0.17659318352600067,0.511399193721157,0.18043998751215692,0.6032356183417423,0.2942664056665321,0.4897376765745039,0.3119066465272452,0.2864877133372688,0.38583458611200816,0.041337533816313485,0.34996291372014804,0.2470852960489687,firehose
0,2024-10-11,0.16329266917776183,0.1339678614623195,0.3039339042976656,0.34099535632345235,0.22754886423666137,0.7724511357633386,0.09967553536664503,0.014016872160934458,0.0,0.10940947436729397,0.12504403597308664,0.012951619659033931,0.023401926262005573,0.06686284142754886,0.07995984095351294,0.021980395883029583,0.5456960370672214,0.360919029465795,0.170170057732758,0.33954482501914945,0.16987628912464342,0.5279774661223454,0.170170057732758,0.6025793487193608,0.2972650781742869,0.47566066320740885,0.30421165966646857,0.28504508079329505,0.3820566261335974,0.04113774402713154,0.3481440767591125,0.23194785233853538,firehose
0,2024-10-12,0.16130463658600006,0.13396531081812246,0.3037404825760449,0.34067993434045857,0.203166759898067,0.796833240101933,0.09109981317570671,0.011592294263575388,1.5313466662583075e-05,0.09724051330740253,0.13189516933137505,0.014375186434147943,0.02541402103683192,0.06979487638078453,0.08459890678579163,0.023104127080232302,0.5477368220559943,0.3629823158357191,0.16772340145248074,0.33467541648208643,0.16685437239106093,0.5259704288012186,0.16772340145248074,0.6065067879644521,0.30073726172109577,0.479868945878062,0.30698862097623975,0.28351574980860217,0.38209323482307833,0.04519688255495589,0.34984774911175726,0.22504806787952414,firehose
0,2024-10-13,0.16231898328194375,0.1338252062126407,0.302055963206648,0.3399410833549402,0.20539262761320826,0.7946073723867917,0.09007747187814592,0.011307100859339666,1.4589807560438279e-05,0.1010052377409142,0.13165906064248448,0.014522954537153434,0.02653689244316317,0.06960489229779271,0.08464940077063943,0.022482998963484064,0.5467220585835525,0.36563007446306967,0.17285948050442318,0.33599067630629864,0.17071556424534806,0.5253635246176612,0.17285948050442318,0.6048325403458934,0.30201892183110934,0.47415056904030156,0.311282492510703,0.28375628848070056,0.38123406875263416,0.04509973402929564,0.35126693387186797,0.22312251757938945,firehose
0,2024-10-14,0.1636730819542237,0.13528689154229048,0.30011357762909396,0.3374261645420296,0.23392282958199356,0.7660771704180065,0.10142622051563357,0.014097641250685683,0.0,0.1151947339550192,0.1293926359619269,0.013848614549207624,0.02687327657081355,0.0684832175842725,0.08173144362549951,0.023427017474558484,0.5464532108519904,0.36627796022273923,0.18072383172683887,0.33879522178682986,0.17476366789458445,0.5217309583046837,0.18072383172683887,0.6025142011491487,0.302085484176027,0.4779371101304684,0.31737508324337055,0.2836792907663853,0.3848577616715334,0.04329574480156805,0.34859871326004893,0.22997732653327962,firehose
0,2024-10-15,0.16197244758744947,0.13353317599665432,0.30279528089303037,0.34026047778522805,0.22799541413398516,0.7720045858660148,0.0936034434760263,0.014454890035762469,0.0,0.11735229243848641,0.1316568641569294,0.014311351607980777,0.024668978862151515,0.070384282933556,0.08401367183038184,0.023191755736372454,0.5354563658796492,0.35469080728688746,0.17272110346654007,0.33759950742766454,0.16838694449774813,0.5164516933527452,0.17271799020811515,0.5979397349825237,0.3058181682655238,0.47741623838108127,0.3106358383966614,0.28433838422864416,0.384164889299981,0.044296614961968496,0.3500530990729216,0.227690102656187,firehose
0,2024-10-16,0.16499503626312156,0.13095609264409236,0.2979623021926319,0.3446234113505749,0.23055608637492833,0.7694439136250717,0.09866031416576254,0.012807207887164489,2.3586018208406057e-05,0.11547714514835605,0.12106091563341376,0.011719495339907064,0.022656758143507514,0.06412887905268763,0.07532408542892015,0.0208282367776637,0.5459413567976977,0.3649336577639767,0.19168717011177652,0.33914946249602723,0.17938243200485354,0.5289574506720515,0.19168325856819257,0.6103590283289919,0.2894087299330605,0.4629443925940506,0.30540496772818326,0.2729178447467622,0.3702695896762469,0.04147909023658864,0.3508414495934808,0.2576107657417795,firehose
0,2024-10-17,0.15750832803397072,0.1331977273942852,0.3076762051921797,0.3463600150928015,0.1983739837398374,0.8016260162601626,0.08106652302720173,0.014812819822246161,0.0,0.1007271747912739,0.12052000328520932,0.011451862013811346,0.022086118322790834,0.0604116331885237,0.07525036103596443,0.021039305325431037,0.5604263018006466,0.3642528556761853,0.17496548328056385,0.34643526974999994,0.16798708399970366,0.5300961411270205,0.17496548328056385,0.6172569804189116,0.29206249274784485,0.47061526508957435,0.2955584849707166,0.27053676205651134,0.36891311244881464,0.04154902297148976,0.34887470262122844,0.25916369038346443,firehose
0,2024-10-18,0.15858699892238518,0.1321789361984626,0.3117506323940012,0.34878327531763276,0.1543481344871613,0.8456518655128387,0.06389280677009873,0.007052186177715092,0.0,0.08208744710860366,0.11366077150651538,0.010704894342733612,0.019354140421820733,0.05574155256698166,0.07399218028145274,0.021007533015260933,0.5752049589709449,0.3712645371478138,0.15953063492065075,0.35404395050535964,0.1580258593871509,0.5414594163506911,0.15953063492065075,0.6321376260540198,0.27864764563169253,0.46876873282156845,0.2779441144574048,0.2648106870229055,0.35858823322512273,0.041459022683304654,0.347405699845134,0.26456454343017066,firehose
0,2024-10-19,0.16141921175906737,0.12795993466482172,0.3089152802546617,0.3513436101613508,0.16402499336566065,0.8359750066343393,0.06571107229175142,0.009428318457010218,0.0,0.08719998085620617,0.11303118192174089,0.01118487996470611,0.020352909640933104,0.05638417696913303,0.07323116811249132,0.01955402655511737,0.571650646953361,0.37118688120189525,0.16297124452356979,0.3456436093557635,0.16264538838232548,0.5441806429221925,0.16297124452356979,0.6333854074228386,0.27186654153094836,0.4628293064617919,0.27721862350322934,0.26052654600664005,0.353177002496535,0.04179470443346024,0.35419745306781686,0.25816907492744684,firehose
0,2024-10-20,0.15999814776926619,0.13014176247365805,0.31040754675282217,0.34692228501028044,0.16494514390999693,0.8350548560900031,0.06533859030227572,0.009822231444974752,0.0,0.08808189804247077,0.12121132778336802,0.01287212625326743,0.021106112596417623,0.06163043882836549,0.07959192396759356,0.020552690504624754,0.5636380647464619,0.36782431641259594,0.16174240993086347,0.34085979998224664,0.16284827396646745,0.5370074482533445,0.16174240993086347,0.6262816852811648,0.28171129215423946,0.4655545326187724,0.2816192460500217,0.26691315745450894,0.357781404980742,0.04655113092688331,0.3545204599093727,0.24649548518373848,firehose
0,2024-10-21,0.16095541576123454,0.1302596019796442,0.30880716466611546,0.3455745562335011,0.18624505040860456,0.8137549495913954,0.07449389325748704,0.010219731191790753,0.0,0.09970163404160393,0.11678008749336578,0.01217705385067614,0.020891506226973718,0.059057893631834536,0.07628762913376277,0.02025724050425799,0.5698791305608303,0.3737660430802521,0.17592410686879945,0.348644556432989,0.17165974530199238,0.5420556348868997,0.17592410686879945,0.6266988569022293,0.2767652218680358,0.4615026864205655,0.2880357640991538,0.26249157190095157,0.3574116425366513,0.04330105238460808,0.35150575505288323,0.2566419711985033,firehose
0,2024-10-22,0.16040381339420945,0.13213771479307643,0.30687948962835476,0.3448829512882122,0.190096170753811,0.809903829246189,0.07905297488826553,0.010012482048666569,1.3421557705987356e-05,0.09902425275477472,0.12328414842728125,0.012822158131621122,0.022223380506210942,0.06323274698478397,0.08097855287536608,0.02102881312185298,0.5648122617546002,0.36909585469593853,0.1724725739318774,0.34735647278496784,0.16940729705445798,0.5386959991230676,0.1724725739318774,0.6215031646546364,0.2842928451029796,0.4648776550449225,0.2925569715998098,0.2686591047579339,0.3626795923318561,0.04470770355619874,0.3516616091961829,0.24923452991750253,firehose
0,2024-10-23,0.15973414557570573,0.1338734171980563,0.306478863383623,0.3426367936021746,0.2073505081541007,0.7926494918458993,0.0881108884905152,0.012033229053159455,0.0,0.10505348752738819,0.1256537419717283,0.013459098787789578,0.022930473320959217,0.0652022769772728,0.08204470327332537,0.021630942401516157,0.5606559986410887,0.36613154043894924,0.17159898404804205,0.3463112418725321,0.1685595235487785,0.5326889453433103,0.17159898404804205,0.6140296358306181,0.2912442421130069,0.4698769634701107,0.2980760923693656,0.27434000088065275,0.3707741387702208,0.044299078088622795,0.350318835362274,0.24410214150564574,firehose
0,2024-10-24,0.1610499654264621,0.13361762390389265,0.30661984178576474,0.34313342511474226,0.2089192210390069,0.791080778960993,0.0884703196347032,0.012659524645826016,2.9270577215782695e-05,0.10642781875658588,0.12468712644468859,0.013229927781662881,0.023302836555475985,0.06438648600616145,0.08121847637631571,0.02167825558194005,0.5624864265268704,0.36845724042906275,0.17193134399406476,0.34738263895470517,0.1686835387856223,0.5332505489907432,0.17193134399406476,0.6159792050900802,0.28930750333789956,0.47185632959413776,0.29876411043733464,0.2750202193638388,0.37082469853605604,0.04450200331346636,0.35193989444851304,0.24831832796894296,firehose
0,2024-10-25,0.16093122370133603,0.1349730362329362,0.30595853600326234,0.34202670878977637,0.21015390358542752,0.7898460964145725,0.09434441210316118,0.01133825221688215,0.0,0.1036011642861978,0.12317407611487463,0.012939533340998151,0.02261334588660384,0.06427030476649394,0.07960928446339362,0.021345019574519963,0.5580055456991769,0.3664354337527176,0.17023779960397603,0.343824544757457,0.16556570935554876,0.5289896564647126,0.17023779960397603,0.6147049683405467,0.2901796454038132,0.475964023118322,0.29952055158988217,0.2749217291953554,0.37468861158287886,0.04305029890973822,0.35088062233522976,0.25022008455197015,firehose
0,2024-10-26,0.1594030738651367,0.1333388187212348,0.3092141967803587,0.3416789921716633,0.19580567580567582,0.8041943241943241,0.08890382031100019,0.011787291226722979,0.0,0.09449030524092916,0.12437144697704666,0.013437817199358557,0.02243176586648729,0.06385706347198887,0.08156319675666923,0.02119162043858322,0.5623480358892685,0.36984248352176996,0.1632022896532864,0.33641081238578224,0.16163153914082165,0.5317457153506912,0.1632022896532864,0.6210327095716838,0.28950552393524476,0.4799453480994932,0.2941921603795118,0.2756889795480608,0.3744647767828109,0.0441634945034976,0.3517659470047226,0.2390937023690285,firehose
0,2024-10-27,0.1607124701580841,0.1319593282149698,0.3078593563328572,0.3443399152278637,0.18815331010452963,0.8118466898954704,0.08467299793707138,0.011857193301986731,0.0,0.09091753861021801,0.12279198023737886,0.013150051175220287,0.023206573249182787,0.062359377246952986,0.07996949680098316,0.021236360511649042,0.5637280274575612,0.3710842149792591,0.16647165450955098,0.33982616833568496,0.16680981400422437,0.5377149429263757,0.16647165450955098,0.6222920539512516,0.28548028080883525,0.470358797974742,0.2937925023120878,0.2705691366737173,0.3666758369186492,0.04451981159960321,0.35289968751943057,0.23792310468890007,firehose
0,2024-10-28,0.16025356395835386,0.1347992872529512,0.3073667453678475,0.33851571201254343,0.23660059733912572,0.7633994026608742,0.11145895180007556,0.015086090570518702,2.6987639661035245e-05,0.10805850920278512,0.12766146790168095,0.013750415584871112,0.02693697043092892,0.06773976924985954,0.08105939153946246,0.021751343605027014,0.5606738770733387,0.36934967072023234,0.17135174787835084,0.3436698030696624,0.16658146267100216,0.5287957578362465,0.17135174787835084,0.608353330915235,0.30014426422819285,0.4789256950320292,0.30805563441164807,0.2820753950442231,0.382141483183423,0.04337078459947947,0.35092610014964887,0.24230530487043372,firehose
0,2024-10-29,0.16009246616815645,0.13633183177246028,0.30609275570726485,0.33731681028388405,0.23200436338481595,0.7679956366151841,0.10681448358888199,0.013202979269470425,0.0,0.11030705525936313,0.12697208148443037,0.013331743621211712,0.02416973194055305,0.06746684103095424,0.0814325033613277,0.02136744022497586,0.5570995723429467,0.3685031361784188,0.17277644838742995,0.3434125483459636,0.16707322637549382,0.526449015173989,0.17277644838742995,0.6082799671771897,0.3004913520446189,0.47829748385530474,0.30681301384288984,0.2823048612683109,0.38191874274450993,0.04270890356698844,0.35014161739520305,0.24396803506474932,firehose
0,2024-10-30,0.1595737489874835,0.1351148097395246,0.3063928494900681,0.3415197241519285,0.23134414736180697,0.768655852638193,0.10665724009799248,0.013120468259318327,0.0,0.10999490307624012,0.12732387072604662,0.01351357067833392,0.02336433238727895,0.06743984229258614,0.08202399863726358,0.022002675430175634,0.5599736090156376,0.3685249386767296,0.17300925730427924,0.34212343578170074,0.16799307994384785,0.5283234670386496,0.17300925730427924,0.610279441072863,0.2962719128234383,0.4807668289772045,0.3064319990220041,0.28077620156146893,0.3806185694240279,0.04345035929655413,0.349356246394298,0.2417243761047231,firehose
0,2024-10-31,0.15953486234000241,0.13169895456582834,0.3085696945927758,0.34440928768685214,0.19728141613772587,0.8027185838622741,0.08635264815764412,0.012438649183210021,0.0,0.09694527873415867,0.1254458174022117,0.013333451651042667,0.022331071627957326,0.06533226039722363,0.08137939350458721,0.02138883106952165,0.5556452606939565,0.3661155024865753,0.163434094295136,0.33286941449412205,0.16066872020826314,0.5315808969091305,0.163434094295136,0.6145320541925426,0.2881265582265255,0.4834879193568565,0.29374501383116064,0.2763495033298979,0.37508354652930515,0.04400447172689737,0.35239459775163723,0.24682319675608608,firehose
0,2024-11-01,0.16033880666096767,0.13072964022057035,0.3099603142287831,0.3445209556660644,0.1974668067029298,0.8025331932970702,0.08564565688705879,0.012867905105048897,0.0,0.09767129911250448,0.12178652264590056,0.012732140270963756,0.021654435624998518,0.06196831235474084,0.07832732856469359,0.021870889111145944,0.565192119005584,0.36945049889736875,0.16560144833628815,0.332358464609268,0.1626319724430303,0.5390874343967137,0.16560144833628815,0.6203933064196497,0.28377918515506534,0.4770997095212487,0.29262000780139363,0.27225066494332817,0.3704669963250172,0.043512496480673346,0.3546096064944551,0.24634605386020475,firehose
0,2024-11-02,0.15938030785427953,0.1332277809915656,0.3115430853531276,0.34104343005410925,0.2033971747985094,0.7966028252014906,0.08727061005326375,0.014361805360878097,0.0,0.10027386625838311,0.12682112076079338,0.014011283572219093,0.023105353209403396,0.0658801604043991,0.08338851713939578,0.02190448604680094,0.5618535446384535,0.3673241331871995,0.16342576112711543,0.3378751766826408,0.16232578120108684,0.5332645447955707,0.16342576112711543,0.6165976748734284,0.29102710692259504,0.4767593623180043,0.2961459597290544,0.2745575569076583,0.3727695715309844,0.045331276745106855,0.35259503472697473,0.23541402900235306,firehose
0,2024-11-03,0.15953364558729777,0.13151993815806265,0.311105765261678,0.3444217581145732,0.21220891102436398,0.787791088975636,0.08694635189547725,0.014034384241391409,0.0,0.10961856548543933,0.12406322738853243,0.013219241941970189,0.022334353811349485,0.06399641459145407,0.08107789699454662,0.022191070546244963,0.562886999920689,0.3650895553072528,0.16778962556994304,0.3357605748400421,0.16472594549813377,0.5345610412576228,0.16778962556994304,0.6181931401367267,0.28983344180748155,0.4734765626029529,0.2984543643701929,0.2717376746013983,0.3706233402865775,0.043633917285173345,0.35150444024068966,0.23319952992903237,firehose
0,2024-11-04,0.15927881939321595,0.13449017928011672,0.3078974568946484,0.33989214744338037,0.23165071322916844,0.7683492867708316,0.09908498053687882,0.016025478994995197,0.0,0.11414994186340428,0.12586132845552078,0.013269656139281204,0.022905113439023513,0.06664107147139849,0.08056370690432402,0.022176142907636958,0.5629282733351195,0.36878214632237166,0.1735851551057448,0.34095851355038337,0.16759411802646648,0.5314165563836982,0.1735851551057448,0.611156518253029,0.29726076978331734,0.478127293256636,0.30932654858685016,0.2777716225422959,0.37870120051652023,0.04304153492501626,0.3468421709665841,0.23507720737782703,firehose
0,2024-11-05,0.15804255922003965,0.1356980666266432,0.3119870396370249,0.33755156832557087,0.2602347983142685,0.7397652016857315,0.1037723485912197,0.016062903678741927,1.8721332958906674e-05,0.13848169989703266,0.12503157778383384,0.01350598756031051,0.022491535264863246,0.06598183188408874,0.07974670472281381,0.022894614666281007,0.5653419544300103,0.36630455143126467,0.16646581749800402,0.33005269477422255,0.15780121045288031,0.5263791767291491,0.16646581749800402,0.6146880541805486,0.3001831781429168,0.4928580478895125,0.3106404953858815,0.2792125748273747,0.38639479619980754,0.04245501845866198,0.3484371217724235,0.2337194576242938,firehose
0,2024-11-06,0.1510068613377379,0.1513896687784877,0.32588498604802657,0.3046059289255149,0.3916843845972124,0.6083156154027876,0.18743775994376427,0.023958760470974165,1.4644719114287388e-05,0.17680569386679162,0.1475188367188607,0.01911188802424309,0.03285387055179733,0.08026307550575237,0.0982886871253892,0.024139191415905998,0.5921631337395519,0.4032352759281951,0.16339861751148854,0.31632108299850237,0.1470806675124282,0.5144153765034764,0.16339861751148854,0.5913924681192654,0.34121020616404724,0.5555988288464027,0.37843019405895534,0.31941982488305914,0.45088391488173507,0.04459456812457024,0.33453841975025156,0.19412664720683007,firehose
0,2024-11-07,0.1542038309325454,0.14282791626707964,0.31983560504958547,0.32156566692768346,0.2812107576391796,0.7187892423608204,0.13862928348909656,0.017159916926272067,2.5960539979231568e-05,0.12297507788161993,0.1314547944722812,0.0155566863584954,0.026194593971715866,0.07023599376063085,0.08741878550690031,0.021682406043938212,0.5974344985222222,0.40444930652442884,0.1703304291558628,0.33625249792357215,0.15937130125738058,0.5356614286094756,0.1703304291558628,0.6181173099495068,0.30801427165497924,0.5019529240176742,0.33052851713167397,0.28647708908675984,0.3971778808075441,0.04389484533467031,0.3439359307903946,0.22684911734973456,firehose
0,2024-11-08,0.15905917473965644,0.13793539457578458,0.31094704904984405,0.33209219006914054,0.25187444593031116,0.7481255540696888,0.12119010910815939,0.015209914611005692,0.0,0.11180621442125237,0.12327738223082345,0.013436235894238781,0.02502763181272778,0.0642713277094669,0.08022038829512423,0.02180081353220766,0.587953057928546,0.38794441403441504,0.17705725520791143,0.3488514112170502,0.1683124180677731,0.5346199365327376,0.17705725520791143,0.6216251292381627,0.297197532992945,0.4835200480368824,0.31893634662520676,0.2762031224934397,0.3832401049961136,0.04223585299680799,0.3476163900418051,0.24172682008126944,firehose
0,2024-11-09,0.15761833928217814,0.13597569069787455,0.31639710097587787,0.335474878391647,0.20833964264082375,0.7916603573591763,0.09610452818180117,0.01179311506710844,0.0,0.09790157428726531,0.12219325541812716,0.013535078819881368,0.022623865501356186,0.06327565098508266,0.08160263982842703,0.020790760149345763,0.5862958651265046,0.38565212281922834,0.16508376262987542,0.34544756803636395,0.16113354505062802,0.539441795588308,0.16508376262987542,0.6293982280691114,0.2883895212398346,0.4762487734450936,0.2985990455012637,0.27144310750116474,0.3719455611534228,0.0435175265264965,0.35067819786228266,0.24119875243177122,firehose
0,2024-11-10,0.15974460640681454,0.13221384222376667,0.313583416738613,0.3407517535858296,0.18889686602572106,0.8111031339742789,0.08596962127441701,0.012350084557739748,1.551518160520069e-05,0.08933641568274557,0.11414492489913985,0.011744944246347769,0.02133721079907863,0.05833760299260857,0.07372335715052208,0.020011156331422898,0.5866406501288225,0.3821830576685213,0.1664247827015232,0.3520235271827099,0.16440048390155615,0.5441560685697097,0.1664247827015232,0.6366241956403969,0.2798645688048702,0.46438168326025,0.28889402129565545,0.2612199898528934,0.3589116010794101,0.04079385055718182,0.35032831579935764,0.2460985357801911,firehose
0,2024-11-11,0.15939592416500808,0.13125557987774725,0.3129177717844849,0.34259040557987136,0.18620790844398796,0.8137920915560121,0.08113463191480062,0.012383630297644197,2.9137953641515757e-05,0.09124550182840659,0.11216040162688837,0.011476075447796446,0.020210416596048067,0.0569595442922799,0.07280221281636826,0.01932197277354857,0.5849179015272076,0.3798243998819476,0.17025563005435285,0.3520985399562625,0.16517487681163479,0.5447677463755882,0.17025563005435285,0.6368492773679031,0.2757397752777911,0.4624797766081738,0.28521030422912874,0.2583210741179385,0.3554721860904279,0.04024675181351243,0.34788203218254926,0.25397110096877007,firehose
0,2024-11-12,0.15758375814611117,0.13189586765813374,0.3155047962767253,0.3432892797965227,0.18774097096545755,0.8122590290345424,0.0785313296533175,0.01288526794789598,0.0,0.09479428919920561,0.1115222091248727,0.011064777435236756,0.019526222425049856,0.05625865881425686,0.07210687303042287,0.01954181103320908,0.583061977330556,0.37752226845353165,0.1660306829712199,0.3512230040271621,0.16163906335605638,0.542024503211823,0.1660306829712199,0.6369814384046437,0.2765485271210807,0.4651629531705648,0.28191480247376005,0.2597112389115132,0.35673596104754984,0.03987901510308535,0.3475182501943775,0.25281321356060976,firehose
